Date,Open,High,Low,Close,Adj Close,Volume
10-11-2006,0.583167017,0.586000025,0.559499979,0.574000001,0.242453203,1317192000
13-11-2006,0.575167,0.601666987,0.574999988,0.600000024,0.253435463,852282000
14-11-2006,0.597832978,0.607167006,0.584999979,0.606000006,0.255969882,628530000
15-11-2006,0.604166985,0.612500012,0.592666984,0.596000016,0.251745909,491892000
16-11-2006,0.598500013,0.605832994,0.593333006,0.603667021,0.254984349,457182000
17-11-2006,0.5995,0.606999993,0.595833004,0.605332971,0.255688131,361608000
20-11-2006,0.597832978,0.614332974,0.593333006,0.611000001,0.258081794,608634000
21-11-2006,0.612833023,0.61383301,0.597333014,0.601499975,0.25406903,387384000
22-11-2006,0.603667021,0.612500012,0.600499988,0.611832976,0.25843361,240258000
24-11-2006,0.608833015,0.617667019,0.603332996,0.616333008,0.260334402,144336000
27-11-2006,0.612667024,0.62083298,0.584333003,0.588500023,0.248577952,585294000
28-11-2006,0.586499989,0.604833007,0.577332973,0.5995,0.253224224,480966000
29-11-2006,0.605000019,0.615666986,0.602666974,0.608332992,0.256955236,579792000
30-11-2006,0.608332992,0.621500015,0.601000011,0.61650002,0.260404885,583632000
01-12-2006,0.609667003,0.610499978,0.587000012,0.592333019,0.250196934,785010000
04-12-2006,0.600000024,0.624000013,0.597832978,0.616333008,0.260334402,621570000
05-12-2006,0.609833002,0.613499999,0.603166997,0.610000014,0.257659376,663354000
06-12-2006,0.611999989,0.611999989,0.600832999,0.60916698,0.25730747,478242000
07-12-2006,0.60916698,0.612500012,0.589166999,0.594500005,0.251112342,486894000
08-12-2006,0.590166986,0.600667,0.581667006,0.592499971,0.250267535,564858000
11-12-2006,0.592666984,0.609833002,0.591332972,0.602666974,0.25456199,515484000
12-12-2006,0.598167002,0.600166976,0.588500023,0.596499979,0.251957089,568116000
13-12-2006,0.601333022,0.608332992,0.601333022,0.603500009,0.254913837,491952000
14-12-2006,0.608332992,0.621833026,0.607833028,0.614166975,0.259419471,715380000
15-12-2006,0.618166983,0.625,0.614332974,0.625,0.26399526,746094000
18-12-2006,0.625666976,0.643333018,0.625333011,0.635833025,0.268571049,688356000
19-12-2006,0.62766701,0.648333013,0.626833022,0.644999981,0.272443175,545622000
20-12-2006,0.641667008,0.649333,0.637166977,0.637667,0.269345701,306594000
21-12-2006,0.641166985,0.643000007,0.625,0.632166982,0.26702255,367920000
22-12-2006,0.631166995,0.633333027,0.614166975,0.617166996,0.260686696,370170000
26-12-2006,0.620500028,0.625999987,0.614499986,0.616999984,0.260616124,228192000
27-12-2006,0.619666994,0.627332985,0.619666994,0.625167012,0.264065832,264954000
28-12-2006,0.625832975,0.62650001,0.617833018,0.620666981,0.26216504,213912000
29-12-2006,0.620666981,0.633666992,0.616167009,0.616832972,0.260545582,386094000
03-01-2007,0.617833018,0.625333011,0.579832971,0.601333022,0.253998488,1154820000
04-01-2007,0.599166989,0.601333022,0.583832979,0.598500013,0.252801895,797298000
05-01-2007,0.584333003,0.586667001,0.556999981,0.56099999,0.23696214,1243344000
08-01-2007,0.563000023,0.575999975,0.553332984,0.56516701,0.23872222,657270000
09-01-2007,0.565999985,0.569832981,0.553499997,0.554166973,0.234075934,764166000
10-01-2007,0.548332989,0.586667001,0.540000021,0.581499994,0.245621219,1108746000
11-01-2007,0.581499994,0.586000025,0.569832981,0.579333007,0.244705945,924504000
12-01-2007,0.570667028,0.58950001,0.568000019,0.587167025,0.248014957,698190000
16-01-2007,0.591666996,0.592000008,0.581499994,0.588167012,0.248437375,711864000
17-01-2007,0.579999983,0.583500028,0.57366699,0.575833023,0.243227452,707934000
18-01-2007,0.570833027,0.570833027,0.521000028,0.528167009,0.223093823,1501638000
19-01-2007,0.522499979,0.542333007,0.518832982,0.531333029,0.224431023,942606000
22-01-2007,0.536333025,0.545000017,0.529332995,0.531333029,0.224431023,730644000
23-01-2007,0.528832972,0.540000021,0.518999994,0.531499982,0.224501669,630354000
24-01-2007,0.538332999,0.555167019,0.535833001,0.547999978,0.231471047,685722000
25-01-2007,0.552999973,0.555000007,0.526166975,0.528832972,0.223375067,616284000
26-01-2007,0.533333004,0.538500011,0.514999986,0.524500012,0.221544817,829584000
29-01-2007,0.522167027,0.522499979,0.49849999,0.503000021,0.212463424,1258284000
30-01-2007,0.506332994,0.515999973,0.501833022,0.512667,0.216546699,636174000
31-01-2007,0.510167003,0.515667021,0.503832996,0.510833025,0.215772033,467976000
01-02-2007,0.505999982,0.519999981,0.504999995,0.517332971,0.218517587,650898000
02-02-2007,0.520166993,0.533333004,0.51583302,0.530833006,0.224219844,586590000
05-02-2007,0.533333004,0.54400003,0.532500029,0.539499998,0.227880776,579906000
06-02-2007,0.551666975,0.565666974,0.543500006,0.558667004,0.235976741,775386000
07-02-2007,0.563166976,0.581833005,0.55983299,0.580500007,0.245198846,761058000
08-02-2007,0.571667016,0.581166983,0.56666702,0.573000014,0.242030814,726276000
09-02-2007,0.575833023,0.580667019,0.541999996,0.544166982,0.229852021,937956000
12-02-2007,0.54816699,0.568000019,0.542333007,0.556167006,0.2349208,789360000
13-02-2007,0.56516701,0.571166992,0.559499979,0.56666702,0.239355847,849732000
14-02-2007,0.571667016,0.574999988,0.557833016,0.559167027,0.236187905,1081848000
15-02-2007,0.558833003,0.565333009,0.553499997,0.5625,0.237595722,488682000
16-02-2007,0.560167015,0.560832977,0.543667018,0.545333028,0.230344504,915060000
20-02-2007,0.546167016,0.553166986,0.542333007,0.550167024,0.232386395,625578000
21-02-2007,0.545666993,0.551500022,0.536499977,0.541999996,0.228936732,655332000
22-02-2007,0.550499976,0.559333026,0.544166982,0.54549998,0.230415046,655452000
23-02-2007,0.550666988,0.550999999,0.54400003,0.544166982,0.229852021,403050000
26-02-2007,0.545666993,0.549833,0.535000026,0.535833001,0.22633183,494070000
27-02-2007,0.529999971,0.542500019,0.518832982,0.519667029,0.219503462,714630000
28-02-2007,0.518167019,0.527832985,0.511833012,0.516667008,0.218236282,780048000
01-03-2007,0.505500019,0.519833028,0.498833001,0.510333002,0.215560839,837228000
02-03-2007,0.50583303,0.512000024,0.495166987,0.496167004,0.209577188,682728000
05-03-2007,0.487500012,0.497166991,0.477667004,0.479333013,0.202466652,663558000
06-03-2007,0.489832997,0.513167024,0.487832993,0.507667005,0.214434698,805974000
07-03-2007,0.505167007,0.507499993,0.491167009,0.493333012,0.208380133,811656000
08-03-2007,0.503666997,0.519333005,0.503332973,0.513666987,0.216969088,770622000
09-03-2007,0.520833015,0.526666999,0.50266701,0.50849998,0.214786619,555306000
12-03-2007,0.50266701,0.512832999,0.501999974,0.505500019,0.213519379,428010000
13-03-2007,0.500333011,0.503332973,0.483832985,0.48416701,0.204508498,617070000
14-03-2007,0.485500008,0.488332987,0.467332989,0.481833011,0.203522652,971610000
15-03-2007,0.480666995,0.485000014,0.469666988,0.476999998,0.201481149,655752000
16-03-2007,0.477333009,0.478166997,0.469166994,0.472499996,0.199580446,525648000
19-03-2007,0.474999994,0.482499987,0.473333001,0.474833012,0.200565919,461508000
20-03-2007,0.473333001,0.48416701,0.470667005,0.472499996,0.199580446,656490000
21-03-2007,0.491667002,0.507332981,0.482333004,0.499500006,0.21098502,1268376000
22-03-2007,0.5,0.513499975,0.497667015,0.510500014,0.215631291,810954000
23-03-2007,0.506667018,0.515667021,0.501166999,0.504832983,0.213237584,524640000
26-03-2007,0.505167007,0.50999999,0.496666998,0.50583303,0.213660002,447336000
27-03-2007,0.504666984,0.505666971,0.495833009,0.496333003,0.209647372,469020000
28-03-2007,0.492166996,0.496333003,0.486000001,0.486833006,0.205634624,459504000
29-03-2007,0.494167,0.494832993,0.470499992,0.478332996,0.202044263,719016000
30-03-2007,0.484833002,0.488332987,0.47716701,0.479667008,0.202607766,581244000
02-04-2007,0.478500009,0.482499987,0.471332997,0.479167014,0.202396527,400830000
03-04-2007,0.479167014,0.484499991,0.472833008,0.477333009,0.201621786,473724000
04-04-2007,0.476666987,0.480500013,0.474999994,0.476332992,0.201199457,361692000
05-04-2007,0.478332996,0.515500009,0.478332996,0.514999986,0.217532068,1332900000
09-04-2007,0.514999986,0.520833015,0.504666984,0.505666971,0.213589936,640950000
10-04-2007,0.504999995,0.510833025,0.499500006,0.500500023,0.211407423,794220000
11-04-2007,0.50150001,0.506500006,0.489832997,0.49149999,0.207605943,810150000
12-04-2007,0.48883301,0.507000029,0.48566699,0.505500019,0.213519379,743640000
13-04-2007,0.503832996,0.510667026,0.497667015,0.509666979,0.215279445,638694000
16-04-2007,0.508333027,0.512166977,0.500500023,0.507000029,0.214152992,671838000
17-04-2007,0.519833028,0.531666994,0.509333014,0.511833012,0.216194376,1059108000
18-04-2007,0.510999978,0.522666991,0.508333027,0.518167019,0.218869805,683802000
19-04-2007,0.513999999,0.528333008,0.512499988,0.525332987,0.221896753,568056000
20-04-2007,0.532999992,0.533333004,0.524500012,0.531499982,0.224501669,590052000
23-04-2007,0.528999984,0.529999971,0.521332979,0.52283299,0.220840707,595272000
24-04-2007,0.531666994,0.547333002,0.528167009,0.542500019,0.229147956,1028088000
25-04-2007,0.541666985,0.554832995,0.539166987,0.551832974,0.233090103,509640000
26-04-2007,0.551832974,0.562833011,0.546832979,0.558667004,0.235976741,500070000
27-04-2007,0.556833029,0.563000023,0.542333007,0.551167011,0.232808769,554058000
30-04-2007,0.558667004,0.565666974,0.547999978,0.54816699,0.231541544,563388000
01-05-2007,0.558166981,0.561833024,0.549499989,0.55400002,0.234005451,544554000
02-05-2007,0.556833029,0.559167027,0.544667006,0.547500014,0.231259927,659658000
03-05-2007,0.552667022,0.561500013,0.551666975,0.557833016,0.235624477,500250000
04-05-2007,0.560832977,0.564666986,0.555499971,0.561833024,0.237314031,405246000
07-05-2007,0.569999993,0.576332986,0.550000012,0.550666988,0.232597604,557100000
08-05-2007,0.547333002,0.556167006,0.536666989,0.554832995,0.234357268,737100000
09-05-2007,0.550832987,0.560500026,0.544499993,0.557332993,0.235413283,417870000
10-05-2007,0.559666991,0.566999972,0.542167008,0.546999991,0.231048614,802584000
11-05-2007,0.576499999,0.591332972,0.567667007,0.585667014,0.247381344,1530630000
14-05-2007,0.583333015,0.588832974,0.574333012,0.579832971,0.24491705,731568000
15-05-2007,0.581499994,0.584999979,0.573333025,0.574666977,0.242734984,621360000
16-05-2007,0.575167,0.582000017,0.564167023,0.582000017,0.245832384,523104000
17-05-2007,0.580332994,0.583333015,0.569000006,0.572332978,0.241749153,443664000
18-05-2007,0.576667011,0.58533299,0.571833014,0.58366698,0.246536568,604266000
21-05-2007,0.582000017,0.600000024,0.579167008,0.585500002,0.247310817,645768000
22-05-2007,0.586000025,0.593999982,0.576499999,0.588666975,0.248648465,401736000
23-05-2007,0.588999987,0.592499971,0.571332991,0.573000014,0.242030814,448248000
24-05-2007,0.575667024,0.577332973,0.550000012,0.552332997,0.233301312,607800000
25-05-2007,0.556333005,0.563832998,0.554666996,0.56099999,0.23696214,308976000
29-05-2007,0.558667004,0.568832994,0.556999981,0.566999972,0.239496529,316242000
30-05-2007,0.560333014,0.56833303,0.553332984,0.56833303,0.240059555,331650000
31-05-2007,0.57249999,0.580833018,0.569832981,0.577332973,0.243861109,481572000
01-06-2007,0.583832979,0.592499971,0.580332994,0.581332982,0.245550662,429084000
04-06-2007,0.575999975,0.587832987,0.57366699,0.584500015,0.246888399,322002000
05-06-2007,0.586166978,0.602832973,0.585166991,0.601832986,0.254209727,698586000
06-06-2007,0.597666979,0.615999997,0.595166981,0.606333017,0.25611046,950736000
07-06-2007,0.603500009,0.612500012,0.599667013,0.599833012,0.25336498,791862000
08-06-2007,0.594833016,0.610000014,0.587499976,0.60916698,0.25730747,533268000
11-06-2007,0.60916698,0.61500001,0.605832994,0.611333013,0.258222461,434634000
12-06-2007,0.608166993,0.616666973,0.604667008,0.605000019,0.255547494,526770000
13-06-2007,0.611666977,0.619666994,0.60383302,0.619499981,0.26167208,587232000
14-06-2007,0.616666973,0.632833004,0.615832984,0.630500019,0.266318381,508548000
15-06-2007,0.637667,0.664166987,0.637499988,0.659166992,0.278427094,1081998000
18-06-2007,0.665832996,0.668166995,0.654166996,0.659500003,0.27856788,685662000
19-06-2007,0.655332983,0.665166974,0.650833011,0.663667023,0.280328006,491952000
20-06-2007,0.666666985,0.670000017,0.659833014,0.664332986,0.28060928,822792000
21-06-2007,0.677166998,0.722167015,0.671999991,0.716332972,0.302573621,1297326000
22-06-2007,0.716666996,0.731167018,0.705833018,0.726999998,0.307079315,882618000
25-06-2007,0.706667006,0.723999977,0.700167,0.707832992,0.298983306,819702000
26-06-2007,0.70599997,0.708000004,0.673332989,0.675000012,0.285114974,868482000
27-06-2007,0.675000012,0.694000006,0.67166698,0.693166971,0.292788476,613140000
28-06-2007,0.695167005,0.707333028,0.688332975,0.699832976,0.295604169,597534000
29-06-2007,0.70450002,0.704666972,0.688166976,0.688499987,0.290817201,516570000
02-07-2007,0.698333025,0.717499971,0.696166992,0.71716702,0.302925944,563850000
03-07-2007,0.716666996,0.723999977,0.710833013,0.718333006,0.303418398,238770000
05-07-2007,0.718500018,0.728332996,0.714999974,0.726000011,0.306656986,373290000
06-07-2007,0.725000024,0.732333004,0.723667026,0.729499996,0.308135271,282720000
09-07-2007,0.732167006,0.75416702,0.731999993,0.750666976,0.317076087,536784000
10-07-2007,0.746833026,0.762499988,0.73883301,0.758000016,0.320173562,552654000
11-07-2007,0.757833004,0.763000011,0.74416697,0.754666984,0.3187657,582612000
12-07-2007,0.75999999,0.769999981,0.754666984,0.769167006,0.324890375,438732000
13-07-2007,0.76700002,0.776166975,0.763666987,0.764500022,0.322918981,372630000
16-07-2007,0.765166998,0.781499982,0.764999986,0.778333008,0.328761995,541710000
17-07-2007,0.781499982,0.797167003,0.774333,0.774999976,0.327354133,643812000
18-07-2007,0.763832986,0.766166985,0.74583298,0.760833025,0.321370155,550656000
19-07-2007,0.771667004,0.7755,0.754666984,0.75999999,0.321018279,407376000
20-07-2007,0.764999986,0.767666996,0.748000026,0.751667023,0.317498475,505650000
23-07-2007,0.749000013,0.774667025,0.74733299,0.759167016,0.320666432,360474000
24-07-2007,0.756166995,0.762499988,0.734499991,0.739166975,0.312218517,457560000
25-07-2007,0.739332974,0.749832988,0.718666971,0.73566699,0.310740143,437196000
26-07-2007,0.727832973,0.749666989,0.717999995,0.739332974,0.312288582,710268000
27-07-2007,0.737500012,0.771499991,0.737167001,0.737500012,0.311514467,615480000
30-07-2007,0.740167022,0.759333014,0.74000001,0.758167028,0.320243984,538158000
31-07-2007,0.788167,0.798833013,0.761667013,0.762667,0.322144717,711492000
01-08-2007,0.751667023,0.770166993,0.721666992,0.757000029,0.319751084,705828000
02-08-2007,0.765667021,0.766332984,0.743499994,0.753666997,0.318343222,468606000
03-08-2007,0.751166999,0.756667018,0.70866698,0.708999991,0.299476296,623412000
06-08-2007,0.714999974,0.72033298,0.694999993,0.714999974,0.302010626,524724000
07-08-2007,0.714999974,0.738166988,0.705500007,0.726333022,0.306797594,565764000
08-08-2007,0.739499986,0.782500029,0.733833015,0.759832978,0.320947647,660744000
09-08-2007,0.764999986,0.790000021,0.747500002,0.768832982,0.324749202,1251834000
10-08-2007,0.705833018,0.738166988,0.689832985,0.733166993,0.309684128,1141014000
13-08-2007,0.739000022,0.744000018,0.709999979,0.725166976,0.306305081,700410000
14-08-2007,0.730166972,0.764999986,0.727999985,0.753332973,0.318202198,1092174000
15-08-2007,0.749333024,0.75999999,0.720499992,0.721499979,0.304756135,695142000
16-08-2007,0.714332998,0.719500005,0.675000012,0.709500015,0.299687386,780030000
17-08-2007,0.729166985,0.751999974,0.706499994,0.751332998,0.317357361,728712000
20-08-2007,0.751833022,0.75999999,0.739166975,0.748332977,0.316090226,519684000
21-08-2007,0.752833009,0.794833004,0.741666973,0.788833022,0.333197057,715338000
22-08-2007,0.808833003,0.811500013,0.792500019,0.806833029,0.340800166,566154000
23-08-2007,0.810666978,0.820167005,0.796500027,0.800000012,0.33791402,667986000
24-08-2007,0.797667027,0.805666983,0.791832983,0.804166973,0.339674026,361644000
27-08-2007,0.804166973,0.830833018,0.800499976,0.822332978,0.34734717,635946000
28-08-2007,0.824999988,0.82833302,0.770332992,0.772167027,0.32615751,560022000
29-08-2007,0.788332999,0.816999972,0.786666989,0.815999985,0.344672143,538560000
30-08-2007,0.808166981,0.831499994,0.807833016,0.811333001,0.342700928,465660000
31-08-2007,0.82833302,0.855832994,0.823832989,0.852666974,0.360160142,720834000
04-09-2007,0.85650003,0.882667005,0.843167007,0.879000008,0.371283084,683268000
05-09-2007,0.875167012,0.899999976,0.871667027,0.87233299,0.368466944,656274000
06-09-2007,0.883167028,0.891166985,0.872500002,0.876166999,0.370086372,425496000
07-09-2007,0.851832986,0.86066699,0.827832997,0.844166994,0.356569827,602304000
10-09-2007,0.862500012,0.877499998,0.83950001,0.846499979,0.357555151,872112000
11-09-2007,0.856750011,0.870999992,0.847750008,0.864499986,0.36515826,405424000
12-09-2007,0.873749971,0.878000021,0.822000027,0.830500007,0.350796908,554452000
13-09-2007,0.846249998,0.847249985,0.824750006,0.830749989,0.350902468,452864000
14-09-2007,0.82249999,0.823499978,0.803749979,0.806249976,0.340553939,487308000
17-09-2007,0.807500005,0.815999985,0.795750022,0.804499984,0.339814723,374828000
18-09-2007,0.813000023,0.887499988,0.811749995,0.875,0.369593382,844740000
19-09-2007,0.883000016,0.899999976,0.850499988,0.859000027,0.362835109,521360000
20-09-2007,0.859499991,0.868749976,0.844500005,0.853999972,0.360723257,324172000
21-09-2007,0.862500012,0.875,0.853999972,0.86224997,0.364207923,457532000
24-09-2007,0.867500007,0.897499979,0.861249983,0.884249985,0.373500586,456360000
25-09-2007,0.879000008,0.899249971,0.87650001,0.895500004,0.378252387,360748000
26-09-2007,0.899999976,0.918749988,0.89775002,0.916750014,0.387228251,518032000
27-09-2007,0.925499976,0.930000007,0.909749985,0.919499993,0.388389975,378280000
28-09-2007,0.925000012,0.928250015,0.903999984,0.906000018,0.382687569,404292000
01-10-2007,0.913749993,0.948750019,0.912750006,0.944249988,0.398844212,398200000
02-10-2007,0.941999972,0.943750024,0.921500027,0.935249984,0.395042509,284960000
03-10-2007,0.918749988,0.918749988,0.88075,0.895500004,0.378252387,467196000
04-10-2007,0.894500017,0.90474999,0.868749976,0.899500012,0.379942089,378976000
05-10-2007,0.913749993,0.928250015,0.903999984,0.92325002,0.389973879,344840000
08-10-2007,0.929750025,0.939750016,0.918749988,0.938250005,0.396309793,252484000
09-10-2007,0.938250005,0.942499995,0.907999992,0.921750009,0.389340252,403008000
10-10-2007,0.927999973,0.927999973,0.9005,0.922749996,0.38976267,389136000
11-10-2007,0.914250016,0.925750017,0.871749997,0.881749988,0.37244454,529104000
12-10-2007,0.891499996,0.903249979,0.877749979,0.903249979,0.381525993,409952000
15-10-2007,0.90625,0.921500027,0.90200001,0.909749985,0.384271532,355900000
16-10-2007,0.908749998,0.934249997,0.905499995,0.917999983,0.387756348,276360000
17-10-2007,0.953750014,0.991249979,0.952750027,0.988499999,0.417535007,717944000
18-10-2007,0.985249996,0.991750002,0.960500002,0.987749994,0.417218268,340620000
19-10-2007,0.985499978,0.986000001,0.934499979,0.934750021,0.394831389,505768000
22-10-2007,0.928749979,0.981000006,0.921249986,0.978999972,0.413522184,537656000
23-10-2007,0.991750002,0.991750002,0.957000017,0.983749986,0.415528536,294292000
24-10-2007,0.962499976,0.962499976,0.903750002,0.950500011,0.401484013,565500000
25-10-2007,0.921249986,0.930000007,0.839749992,0.867500007,0.366425455,806192000
26-10-2007,0.894999981,0.901000023,0.847500026,0.860000014,0.363257557,616580000
29-10-2007,0.830500007,0.84375,0.81400001,0.839749992,0.354703933,813896000
30-10-2007,0.846499979,0.888249993,0.832499981,0.870500028,0.367692649,525212000
31-10-2007,0.875750005,0.88499999,0.848500013,0.884500027,0.373606175,455188000
01-11-2007,0.87075001,0.902249992,0.858749986,0.884500027,0.373606175,587236000
02-11-2007,0.896749973,0.925000012,0.884249985,0.918500006,0.387967557,491844000
05-11-2007,0.910749972,0.940500021,0.904999971,0.918500006,0.387967557,436636000
06-11-2007,0.927250028,0.954999983,0.922999978,0.94749999,0.400216877,554620000
07-11-2007,0.947000027,0.950749993,0.894999981,0.902499974,0.381209284,546768000
08-11-2007,0.893750012,0.910000026,0.820249975,0.846000016,0.357344061,996824000
09-11-2007,0.863749981,0.870000005,0.816250026,0.833999991,0.352275312,871056000
12-11-2007,0.83375001,0.839749992,0.750750005,0.750750005,0.317111224,715732000
13-11-2007,0.763000011,0.817749977,0.750750005,0.816999972,0.345094711,726696000
14-11-2007,0.837750018,0.845749974,0.800000012,0.804250002,0.339709193,666720000
15-11-2007,0.799000025,0.806500018,0.774999976,0.793500006,0.335168332,496436000
16-11-2007,0.800000012,0.813499987,0.793500006,0.811249971,0.342665881,423592000
19-11-2007,0.79974997,0.803749979,0.752250016,0.756500006,0.319539905,568412000
20-11-2007,0.770749986,0.772000015,0.727750003,0.750750005,0.317111224,622628000
21-11-2007,0.735000014,0.760500014,0.732749999,0.742749989,0.313732088,648452000
23-11-2007,0.748000026,0.758750021,0.738499999,0.755500019,0.319117516,141976000
26-11-2007,0.754999995,0.770500004,0.736500025,0.737999976,0.311725587,385896000
27-11-2007,0.74849999,0.772000015,0.742749989,0.769749999,0.325136542,458856000
28-11-2007,0.79400003,0.832249999,0.790250003,0.821250021,0.346889764,574548000
29-11-2007,0.819999993,0.852500021,0.816500008,0.828000009,0.349740893,489084000
30-11-2007,0.855000019,0.855000019,0.786000013,0.788500011,0.33305639,652656000
03-12-2007,0.800000012,0.814750016,0.787750006,0.800000012,0.33791402,490688000
04-12-2007,0.803499997,0.806249976,0.783749998,0.799250007,0.337597191,371712000
05-12-2007,0.829750001,0.856249988,0.819500029,0.840749979,0.35512647,666704000
06-12-2007,0.838750005,0.860499978,0.831250012,0.857749999,0.362307161,371152000
07-12-2007,0.861249983,0.86224997,0.838249981,0.847000003,0.35776636,320292000
10-12-2007,0.849749982,0.866249979,0.847249985,0.856249988,0.361673594,336360000
11-12-2007,0.874499977,0.890500009,0.855250001,0.857249975,0.362095922,582436000
12-12-2007,0.89349997,0.902249992,0.869499981,0.886749983,0.374556512,617504000
13-12-2007,0.875999987,0.881749988,0.837000012,0.862500012,0.364313453,500364000
14-12-2007,0.858500004,0.886250019,0.852750003,0.876749992,0.370332539,354016000
17-12-2007,0.867500007,0.875750005,0.829999983,0.832000017,0.351430476,507408000
18-12-2007,0.844749987,0.862500012,0.836250007,0.853250027,0.360406458,396896000
19-12-2007,0.850250006,0.86925,0.846750021,0.861249983,0.363785505,253536000
20-12-2007,0.875,0.881250024,0.856750011,0.87924999,0.371388525,279940000
21-12-2007,0.889750004,0.897499979,0.870999992,0.879000008,0.371283084,433408000
24-12-2007,0.885500014,0.898750007,0.879000008,0.894500017,0.377829999,104008000
26-12-2007,0.89625001,0.906499982,0.887499988,0.906499982,0.382898748,215340000
27-12-2007,0.904999971,0.910000026,0.876250029,0.878499985,0.371071786,241368000
28-12-2007,0.876999974,0.887499988,0.86224997,0.869750023,0.36737591,262064000
31-12-2007,0.862749994,0.878499985,0.850250006,0.850499988,0.359244823,276236000
02-01-2008,0.852999985,0.856249988,0.81400001,0.82525003,0.348579407,483964000
03-01-2008,0.829999983,0.846499979,0.815750003,0.818750024,0.345833838,475308000
04-01-2008,0.794250011,0.79825002,0.745000005,0.75,0.316794306,736092000
07-01-2008,0.754999995,0.761250019,0.658749998,0.672500014,0.284058869,1006800000
08-01-2008,0.676249981,0.732249975,0.66049999,0.686749995,0.290078074,1106956000
09-01-2008,0.69599998,0.722500026,0.685750008,0.722249985,0.305072933,741036000
10-01-2008,0.702499986,0.718500018,0.69325,0.707249999,0.298737079,554432000
11-01-2008,0.690500021,0.704999983,0.671249986,0.676249981,0.285642892,572612000
14-01-2008,0.686249971,0.722249985,0.675249994,0.721249998,0.304650605,539188000
15-01-2008,0.693750024,0.702000022,0.656499982,0.668250024,0.282263786,725692000
16-01-2008,0.626250029,0.634000003,0.578999996,0.592750013,0.250373065,1464472000
17-01-2008,0.601999998,0.617999971,0.58099997,0.582499981,0.246043548,1133900000
18-01-2008,0.584249973,0.624249995,0.563000023,0.620999992,0.262305737,920428000
22-01-2008,0.561749995,0.604499996,0.55825001,0.589999974,0.249211475,709092000
23-01-2008,0.565999985,0.618499994,0.560500026,0.600750029,0.253752291,929880000
24-01-2008,0.612500012,0.647000015,0.606750011,0.646749973,0.273182243,597092000
25-01-2008,0.671500027,0.686500013,0.62075001,0.623749971,0.263467342,688012000
28-01-2008,0.621500015,0.627749979,0.602999985,0.616249979,0.260299355,577608000
29-01-2008,0.627250016,0.63775003,0.611000001,0.635249972,0.268324822,414484000
30-01-2008,0.625,0.63924998,0.611750007,0.629750013,0.266001642,530476000
31-01-2008,0.615999997,0.626250029,0.595749974,0.614750028,0.259665757,588708000
01-02-2008,0.613499999,0.675000012,0.608250022,0.671500027,0.28363651,593104000
04-02-2008,0.68599999,0.689750016,0.647000015,0.6505,0.274766356,565128000
05-02-2008,0.637499988,0.63775003,0.609499991,0.609749973,0.257553786,494928000
06-02-2008,0.616249979,0.633249998,0.596499979,0.607749999,0.256709039,557380000
07-02-2008,0.590250015,0.630999982,0.577499986,0.613749981,0.259243369,664128000
08-02-2008,0.60799998,0.629499972,0.600000024,0.624750018,0.26388967,393932000
11-02-2008,0.629999995,0.640250027,0.622500002,0.626749992,0.264734447,503732000
12-02-2008,0.636250019,0.658999979,0.632749975,0.649999976,0.274555087,609688000
13-02-2008,0.654999971,0.67750001,0.648000002,0.675499976,0.285326034,742312000
14-02-2008,0.655749977,0.65625,0.563750029,0.565249979,0.238757417,2184296000
15-02-2008,0.563000023,0.578249991,0.547749996,0.55675,0.235167027,817364000
19-02-2008,0.566999972,0.568000019,0.543749988,0.548500001,0.231682271,558608000
20-02-2008,0.532500029,0.55250001,0.530250013,0.544499993,0.229992643,759016000
21-02-2008,0.550000012,0.552749991,0.528999984,0.532249987,0.224818349,644272000
22-02-2008,0.536499977,0.559000015,0.532500029,0.558000028,0.23569499,723052000
25-02-2008,0.557500005,0.56400001,0.542999983,0.557749987,0.2355894,671784000
26-02-2008,0.554499984,0.57099998,0.546000004,0.5625,0.237595722,565420000
27-02-2008,0.559750021,0.575749993,0.556249976,0.571250021,0.241291732,537816000
28-02-2008,0.566250026,0.567250013,0.54974997,0.54974997,0.232210204,503608000
29-02-2008,0.540750027,0.547999978,0.532500029,0.534749985,0.225874349,540576000
03-03-2008,0.533999979,0.537750006,0.521499991,0.528500021,0.22323443,449028000
04-03-2008,0.524999976,0.526000023,0.502749979,0.523249984,0.221016869,778888000
05-03-2008,0.528249979,0.541750014,0.52275002,0.529250026,0.223551258,644656000
06-03-2008,0.52275002,0.526250005,0.495249987,0.495999992,0.209506586,1075284000
07-03-2008,0.486999989,0.508000016,0.474999994,0.488750011,0.206444308,767500000
10-03-2008,0.482749999,0.488750011,0.460000008,0.460750014,0.194617286,776100000
11-03-2008,0.474999994,0.480749995,0.456,0.476000011,0.201058775,857940000
12-03-2008,0.480500013,0.484750003,0.458999991,0.463,0.195567667,743320000
13-03-2008,0.455749989,0.499500006,0.453000009,0.492500007,0.208028316,1220528000
14-03-2008,0.495000005,0.495499998,0.45449999,0.458000004,0.193455726,1154972000
17-03-2008,0.437999994,0.462000012,0.432749987,0.446500003,0.188598201,800952000
18-03-2008,0.456999987,0.474999994,0.444000006,0.474249989,0.200319618,1075256000
19-03-2008,0.463250011,0.469749987,0.441500008,0.441500008,0.186486289,880476000
20-03-2008,0.446749985,0.463999987,0.438749999,0.463,0.195567667,633460000
24-03-2008,0.473250002,0.503499985,0.471500009,0.500750005,0.211513057,887440000
